center_x,center_y,waypoint_x,waypoint_y,angle_deg
5.208333410943548,0.9270833471479514,5.181316249595633,1.926718317020805,1.370823561479998
7.206250107381493,0.9500000141561031,7.206250107381493,1.950000014156103,0.0
3.200000047683716,2.893750043120235,4.200000047683716,2.893750043120235,90.0
3.175000047311187,4.881250072736293,4.174783104039299,4.9020788864181295,91.18131437594475
3.1541667136674123,6.883333435902994,4.154166713667412,6.883333435902994,90.39241230149592
